,Unnamed: 0,SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient,genename,new_names,new_association,reinhardtii_gene,number,Gene_name,differences_0,total_0,JC_distance_0,differences_2,total_2,JC_distance_2,differences_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity,new_name
265,1498,1560,4.47521192,0.000522,0.22345311,0,6,10,FALSE,0,,demethylcitalopram:oxygen oxidoreductase (deaminating),84.16666667,6,0,0,0.80693267,,,R_DMCITALOR,,,reaction,FALSE,0,demethylcitalopram:oxygen oxidoreductase (deaminating),2399504,0.20186084,,demethylcitalopram:oxygen oxidoreductase (deaminating),CRv4_Au5_s9_g15260_t1,Cre09_g389250_t1_2|PACid:26894865,410,Cre09.g389250,31,908,0.034942457,11,187,0.061258523,57,260,0.259309405,"[896, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001907829,"[235, 8, 0, 1, 2, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02611826,"[['1562', '6'], ['1560', '6'], ['1563', '6'], ['914', '7']]",7,25,Cre09_g389250_t1_2
266,1500,1562,4.25481634,0.000412,0.23502777,0,6,10,FALSE,0,,didemethylcitalopram:oxygen oxidoreductase (deaminating),89.83333333,6,0,0,0.81917687,,,R_DDMCITALOR,,,reaction,FALSE,0,didemethylcitalopram:oxygen oxidoreductase (deaminating),1968724,0.21000788,,didemethylcitalopram:oxygen oxidoreductase (deaminating),CRv4_Au5_s9_g15260_t1,Cre09_g389250_t1_2|PACid:26894865,410,Cre09.g389250,31,908,0.034942457,11,187,0.061258523,57,260,0.259309405,"[896, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001907829,"[235, 8, 0, 1, 2, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02611826,"[['1562', '6'], ['1560', '6'], ['1563', '6'], ['914', '7']]",7,25,Cre09_g389250_t1_2
267,1501,1563,4.47367069,0.00109048,0.22353009,0,6,10,FALSE,0,,citalopram:oxygen oxidoreductase (deaminating),84.16666667,6,0,0,0.80701829,,,R_CITALOR,,,reaction,FALSE,0,citalopram:oxygen oxidoreductase (deaminating),10661344,0.20137207,CRv4_Au5_s9_g15260_t1,citalopram:oxygen oxidoreductase (deaminating),CRv4_Au5_s9_g15260_t1,Cre09_g389250_t1_2|PACid:26894865,410,Cre09.g389250,31,908,0.034942457,11,187,0.061258523,57,260,0.259309405,"[896, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001907829,"[235, 8, 0, 1, 2, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02611826,"[['1562', '6'], ['1560', '6'], ['1563', '6'], ['914', '7']]",7,25,Cre09_g389250_t1_2
268,894,956,4.01541228,0.00114519,0.24904043,0,5,10,FALSE,0,,CTP: phosphatidylethanolamine cytidylyltransferase,124.4,5,0,0,0.8324771,,,R_PETHCT,,,reaction,FALSE,0,CTP: phosphatidylethanolamine cytidylyltransferase,7332534,0.21611208,,CTP: phosphatidylethanolamine cytidylyltransferase,CRv4_Au5_s12_g3844_t1,Cre12_g539000_t1_2|PACid:26907035,272,Cre12.g539000,22,862,0.025966401,32,221,0.160881182,62,235,0.325135809,"[862, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000340808,"[218, 7, 4, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017289537,"[['956', '5']]",5,5,Cre12_g539000_t1_2
269,903,965,4.05805292,0.000529,0.2464236,0,5,10,FALSE,0,,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(9Z)/18:1(9Z)),115.8,5,0,0,0.83010817,,,R_ETHAPT1819Z1819Z,,,reaction,FALSE,0,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(9Z)/18:1(9Z)),5223968,0.2106422,,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(9Z)/18:1(9Z)),CRv4_Au5_s12_g3833_t1,Cre12_g538450_t1_2|PACid:26907571,642,Cre12.g538450,69,810,0.090423509,24,163,0.163914658,70,247,0.355951937,"[746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[209, 8, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012016765,"[['965', '5'], ['966', '5'], ['967', '5']]",5,15,Cre12_g538450_t1_2
270,904,966,4.05805292,0.000529,0.2464236,0,5,10,FALSE,0,,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(11Z)/18:1(9Z)),115.8,5,0,0,0.83010817,,,R_ETHAPT18111Z1819Z,,,reaction,FALSE,0,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(11Z)/18:1(9Z)),5223968,0.2106422,,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(11Z)/18:1(9Z)),CRv4_Au5_s12_g3833_t1,Cre12_g538450_t1_2|PACid:26907571,642,Cre12.g538450,69,810,0.090423509,24,163,0.163914658,70,247,0.355951937,"[746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[209, 8, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012016765,"[['965', '5'], ['966', '5'], ['967', '5']]",5,15,Cre12_g538450_t1_2
271,905,967,4.05805292,0.000543,0.2464236,0,5,10,FALSE,0,,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:0/18:1(9Z)),115.6,5,0,0,0.83010817,,,R_ETHAPT1801819Z,,,reaction,FALSE,0,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:0/18:1(9Z)),5246172,0.21027523,CRv4_Au5_s12_g3833_t1,CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:0/18:1(9Z)),CRv4_Au5_s12_g3833_t1,Cre12_g538450_t1_2|PACid:26907571,642,Cre12.g538450,69,810,0.090423509,24,163,0.163914658,70,247,0.355951937,"[746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[209, 8, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012016765,"[['965', '5'], ['966', '5'], ['967', '5']]",5,15,Cre12_g538450_t1_2
272,911,973,4.06678654,0.000615,0.24589439,0,5,10,FALSE,0,,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(9Z)/16:0),111.8,5,0,0,0.82962297,,,R_CDIPT1819Z160,,,reaction,FALSE,0,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(9Z)/16:0),4187628,0.2090566,,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(9Z)/16:0),CRv4_Au5_s10_g48_t1,Cre10_g419800_t1_2|PACid:26905084,437,Cre10.g419800,14,480,0.029748942,14,121,0.125666315,30,137,0.25895246,"[476, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001230618,"[130, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014273356,"[['973', '5'], ['974', '5']]",5,10,Cre10_g419800_t1_2
273,912,974,4.06678654,0.000615,0.24589439,0,5,10,FALSE,0,,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(11Z)/16:0),111.8,5,0,0,0.82962297,,,R_CDIPT18111Z160,,,reaction,FALSE,0,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(11Z)/16:0),4187628,0.2090566,CRv4_Au5_s10_g48_t1,CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(11Z)/16:0),CRv4_Au5_s10_g48_t1,Cre10_g419800_t1_2|PACid:26905084,437,Cre10.g419800,14,480,0.029748942,14,121,0.125666315,30,137,0.25895246,"[476, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001230618,"[130, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014273356,"[['973', '5'], ['974', '5']]",5,10,Cre10_g419800_t1_2
274,926,988,5.22013871,0.000332,0.19156579,0,4,12,FALSE,0,,UDP-sulfoquinovose synthase,54.5,4,0,0,0.76554785,,,R_UDPSQS,,,reaction,FALSE,0,UDP-sulfoquinovose synthase,1080518,0.25235849,CRv4_Au5_s16_g6190_t1,UDP-sulfoquinovose synthase,CRv4_Au5_s16_g6190_t1,Cre16_g656400_t1_2|PACid:26892678,665,Cre16.g656400,11,941,0.011781749,6,212,0.028849711,47,259,0.207760625,"[938, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000674454,"[246, 5, 2, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014005602,"[['988', '4']]",4,4,Cre16_g656400_t1_2
275,927,989,4.06370408,0.000878,0.24608091,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(9Z)),112.4,5,0,0,0.82979422,,,R_TM1819Z1819Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(9Z)),8072152,0.20979284,,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
276,928,990,4.06421783,0.000878,0.2460498,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(11Z)),112.2,5,0,0,0.82976568,,,R_TM1819Z18111Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(11Z)),8048358,0.20981132,,betaine lipid synthase (trimethylase) (18:1(9Z)/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
277,929,991,4.06421783,0.000877,0.2460498,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(9Z)),112.2,5,0,0,0.82976568,,,R_TM18111Z1819Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(9Z)),8048320,0.20981132,,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
278,930,992,4.06473157,0.000879,0.24601871,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(11Z)),112,5,0,0,0.82973714,,,R_TM18111Z18111Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(11Z)),8087454,0.20982987,,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
279,931,993,4.06421783,0.000878,0.2460498,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (16:0/18:1(9Z)),112.2,5,0,0,0.82976568,,,R_TM1601819Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (16:0/18:1(9Z)),8048358,0.20981132,,betaine lipid synthase (trimethylase) (16:0/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
280,932,994,4.06473157,0.000879,0.24601871,0,5,10,FALSE,0,,betaine lipid synthase (trimethylase) (16:0/18:1(11Z)),112,5,0,0,0.82973714,,,R_TM16018111Z,,,reaction,FALSE,0,betaine lipid synthase (trimethylase) (16:0/18:1(11Z)),8087454,0.20982987,,betaine lipid synthase (trimethylase) (16:0/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
281,1226,1288,4.05137426,0.000855,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(9Z)),116.4,5,0,0,0.83047921,,,R_ACPT1819Z1819Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(9Z)),7468122,0.21096892,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
282,1227,1289,4.05137426,0.000867,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z)),116.2,5,0,0,0.83047921,,,R_ACPT1819Z18111Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z)),7472670,0.21060329,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
283,1228,1290,4.05137426,0.000855,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(9Z)),116.4,5,0,0,0.83047921,,,R_ACPT18111Z1819Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(9Z)),7468820,0.21096892,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
284,1229,1291,4.05137426,0.000867,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(11Z)),116.2,5,0,0,0.83047921,,,R_ACPT18111Z18111Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(11Z)),7473368,0.21060329,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
285,1230,1292,4.05137426,0.000867,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(9Z)),116.2,5,0,0,0.83047921,,,R_ACPT1601819Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(9Z)),7472674,0.21060329,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(9Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
286,1231,1293,4.05137426,0.000867,0.24682983,0,5,10,FALSE,0,,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(11Z)),116.2,5,0,0,0.83047921,,,R_ACPT16018111Z,,,reaction,FALSE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(11Z)),7473368,0.21060329,CRv4_Au5_s7_g13919_t1,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (16:0/18:1(11Z)),CRv4_Au5_s7_g13919_t1,Cre07_g324200_t1_2|PACid:26889931,104,Cre07.g324200,11,1317,0.008399172,13,325,0.041106177,51,334,0.170733513,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005837746,"[['992', '5'], ['1291', '5'], ['991', '5'], ['993', '5'], ['1289', '5'], ['1288', '5'], ['1293', '5'], ['1290', '5'], ['989', '5'], ['994', '5'], ['1292', '5'], ['990', '5']]",5,60,Cre07_g324200_t1_2
287,977,1039,4.62471102,0.000742,0.21622973,0,5,12,FALSE,0,,sulfolipid synthase (18:1(9Z)/16:0),53.6,5,0,0,0.79862717,,,R_SQDGS1819Z160,,,reaction,FALSE,0,sulfolipid synthase (18:1(9Z)/16:0),12037780,0.20873016,,sulfolipid synthase (18:1(9Z)/16:0),CRv4_Au5_s1_g1736_t1,Cre01_g038550_t1_3|PACid:26903653,499,Cre01.g038550,39,1073,0.037256943,15,212,0.074318177,75,362,0.242474781,"[1060, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001309637,"[304, 17, 10, 6, 2, 3, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035910576,"[['1039', '5'], ['1040', '5'], ['1041', '5']]",5,15,Cre01_g038550_t1_3
288,978,1040,4.62522476,0.000891,0.21620571,0,5,12,FALSE,0,,sulfolipid synthase (18:1(11Z)/16:0),53.2,5,0,0,0.79859862,,,R_SQDGS18111Z160,,,reaction,FALSE,0,sulfolipid synthase (18:1(11Z)/16:0),12107122,0.20796813,,sulfolipid synthase (18:1(11Z)/16:0),CRv4_Au5_s1_g1736_t1,Cre01_g038550_t1_3|PACid:26903653,499,Cre01.g038550,39,1073,0.037256943,15,212,0.074318177,75,362,0.242474781,"[1060, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001309637,"[304, 17, 10, 6, 2, 3, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035910576,"[['1039', '5'], ['1040', '5'], ['1041', '5']]",5,15,Cre01_g038550_t1_3
289,979,1041,4.62625225,0.000726,0.21615769,0,5,12,FALSE,0,,sulfolipid synthase (16:0/16:0),53,5,0,0,0.79854154,,,R_SQDGS160,,,reaction,FALSE,0,sulfolipid synthase (16:0/16:0),12029928,0.208,CRv4_Au5_s1_g1736_t1,sulfolipid synthase (16:0/16:0),CRv4_Au5_s1_g1736_t1,Cre01_g038550_t1_3|PACid:26903653,499,Cre01.g038550,39,1073,0.037256943,15,212,0.074318177,75,362,0.242474781,"[1060, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001309637,"[304, 17, 10, 6, 2, 3, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035910576,"[['1039', '5'], ['1040', '5'], ['1041', '5']]",5,15,Cre01_g038550_t1_3
290,1155,1217,4.62368353,0.00062,0.21627778,0,5,12,FALSE,0,,digalactosyldiacylglycerol synthase (18:1(9Z)/16:1(9Z)),53.8,5,0,0,0.79868425,,,R_DGDGS1819Z1619Z,,,reaction,FALSE,0,digalactosyldiacylglycerol synthase (18:1(9Z)/16:1(9Z)),10697988,0.20952381,,digalactosyldiacylglycerol synthase (18:1(9Z)/16:1(9Z)),CRv4_Au5_s13_g4734_t1,Cre13_g583600_t1_2|PACid:26898521,541,Cre13.g583600,77,1851,0.04279731,50,407,0.134165742,138,568,0.29360915,"[1740, 6, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001536115,"[472, 17, 8, 12, 4, 6, 3, 2, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03237202,"[['1217', '5'], ['1218', '5']]",5,10,Cre13_g583600_t1_2
291,1156,1218,4.62214231,0.000609,0.21634989,0,5,12,FALSE,0,,digalactosyldiacylglycerol synthase (18:1(9Z)/16:0),54.2,5,0,0,0.79876987,,,R_DGDGS1819Z160,,,reaction,FALSE,0,digalactosyldiacylglycerol synthase (18:1(9Z)/16:0),10758942,0.20944882,CRv4_Au5_s13_g4734_t1,digalactosyldiacylglycerol synthase (18:1(9Z)/16:0),CRv4_Au5_s13_g4734_t1,Cre13_g583600_t1_2|PACid:26898521,541,Cre13.g583600,77,1851,0.04279731,50,407,0.134165742,138,568,0.29360915,"[1740, 6, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001536115,"[472, 17, 8, 12, 4, 6, 3, 2, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03237202,"[['1217', '5'], ['1218', '5']]",5,10,Cre13_g583600_t1_2
